open_time,close_time,open,high,low,close,volume,quote_asset_volume,num_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,open_timestamp,close_timestamp
2023-02-01 01:00:00,2023-02-01 12:59:59.999,1585.32000000,1592.94000000,1566.24000000,1580.87000000,128110.28110000,202315687.71585000,238061,64416.43700000,101740679.87668000,0,1675209600000,1675252799999
2023-01-31 13:00:00,2023-02-01 00:59:59.999,1570.91000000,1605.18000000,1564.02000000,1585.33000000,200014.04370000,317086295.95921200,325170,100256.89560000,158954400.07727200,0,1675166400000,1675209599999
2023-01-31 01:00:00,2023-01-31 12:59:59.999,1566.21000000,1583.98000000,1561.63000000,1570.91000000,148842.63140000,233775978.18848100,239955,73542.07110000,115525154.76879000,0,1675123200000,1675166399999
2023-01-30 13:00:00,2023-01-31 00:59:59.999,1581.55000000,1597.03000000,1535.00000000,1566.20000000,310555.20900000,487350297.35156900,414793,150843.52340000,236768110.67098000,0,1675080000000,1675123199999
2023-01-30 01:00:00,2023-01-30 12:59:59.999,1644.73000000,1647.53000000,1577.00000000,1581.55000000,284500.11910000,458312796.56654800,368910,136477.51730000,219709573.65855700,0,1675036800000,1675079999999
2023-01-29 13:00:00,2023-01-30 00:59:59.999,1609.08000000,1660.00000000,1603.52000000,1644.72000000,305241.66510000,497734396.02594400,416212,152262.38110000,248257848.31702600,0,1674993600000,1675036799999
2023-01-29 01:00:00,2023-01-29 12:59:59.999,1572.10000000,1619.79000000,1566.33000000,1609.08000000,246526.24830000,394400715.00256600,330843,129513.63660000,207220693.63755100,0,1674950400000,1674993599999
2023-01-28 13:00:00,2023-01-29 00:59:59.999,1586.19000000,1586.19000000,1555.99000000,1572.10000000,179099.75760000,281553251.54115900,239162,94560.11910000,148635354.64471600,0,1674907200000,1674950399999
2023-01-28 01:00:00,2023-01-28 12:59:59.999,1597.61000000,1606.83000000,1578.63000000,1586.18000000,134575.89980000,214456172.09161000,222826,65247.43390000,103990235.98382300,0,1674864000000,1674907199999
2023-01-27 13:00:00,2023-01-28 00:59:59.999,1578.84000000,1621.00000000,1561.00000000,1597.62000000,271025.41790000,431264707.31524400,385187,141842.30360000,225806498.29244400,0,1674820800000,1674863999999
2023-01-27 01:00:00,2023-01-27 12:59:59.999,1601.08000000,1606.53000000,1552.54000000,1578.84000000,241067.96960000,379629752.27756800,336152,129883.38640000,204424273.96673600,0,1674777600000,1674820799999
2023-01-26 13:00:00,2023-01-27 00:59:59.999,1604.33000000,1621.06000000,1577.43000000,1601.09000000,294869.89200000,472856339.19150800,377467,146124.88860000,234364384.28692100,0,1674734400000,1674777599999
2023-01-26 01:00:00,2023-01-26 12:59:59.999,1611.95000000,1632.84000000,1590.00000000,1604.33000000,237907.95460000,383438113.35756400,284243,109459.60830000,176435671.16845900,0,1674691200000,1674734399999
2023-01-25 13:00:00,2023-01-26 00:59:59.999,1545.50000000,1641.00000000,1525.00000000,1611.94000000,403569.11970000,635963891.44116200,520188,212741.03700000,335497333.44495100,0,1674648000000,1674691199999
2023-01-25 01:00:00,2023-01-25 12:59:59.999,1555.97000000,1558.91000000,1518.00000000,1545.49000000,242905.79690000,374994417.08209700,312388,124059.29810000,191520394.57059800,0,1674604800000,1674647999999
2023-01-24 13:00:00,2023-01-25 00:59:59.999,1625.59000000,1632.12000000,1535.00000000,1555.97000000,311693.54300000,496959232.77359200,429785,145790.50980000,232551032.81131700,0,1674561600000,1674604799999
2023-01-24 01:00:00,2023-01-24 12:59:59.999,1626.28000000,1641.46000000,1614.39000000,1625.60000000,150581.78130000,245524016.00485600,234475,73738.74880000,120243873.08080700,0,1674518400000,1674561599999
2023-01-23 13:00:00,2023-01-24 00:59:59.999,1636.66000000,1648.09000000,1585.29000000,1626.29000000,281620.24310000,457001217.81651500,375847,139680.17770000,226733851.26423800,0,1674475200000,1674518399999
2023-01-23 01:00:00,2023-01-23 12:59:59.999,1627.43000000,1642.58000000,1625.68000000,1636.67000000,125646.87250000,205441058.19012700,226997,63346.28920000,103580665.44271500,0,1674432000000,1674475199999
2023-01-22 13:00:00,2023-01-23 00:59:59.999,1624.57000000,1663.89000000,1607.06000000,1627.44000000,275150.49560000,449505453.87260000,344130,134880.99210000,220377730.85882900,0,1674388800000,1674431999999
2023-01-22 01:00:00,2023-01-22 12:59:59.999,1626.65000000,1636.49000000,1604.00000000,1624.57000000,156579.19530000,254378364.74480500,205879,81265.22580000,132024229.40148600,0,1674345600000,1674388799999
2023-01-21 13:00:00,2023-01-22 00:59:59.999,1647.04000000,1668.88000000,1622.09000000,1626.66000000,211637.44990000,349438765.77862000,303837,102147.25870000,168782738.47823400,0,1674302400000,1674345599999
2023-01-21 01:00:00,2023-01-21 12:59:59.999,1658.53000000,1679.26000000,1616.21000000,1647.04000000,282611.15100000,466551329.56823100,344858,140438.03590000,231892261.87202100,0,1674259200000,1674302399999
2023-01-20 13:00:00,2023-01-21 00:59:59.999,1549.48000000,1669.90000000,1549.02000000,1658.52000000,329247.14660000,529564666.37487200,508392,177220.43710000,284949235.90147600,0,1674216000000,1674259199999
2023-01-20 01:00:00,2023-01-20 12:59:59.999,1551.09000000,1563.88000000,1542.02000000,1549.49000000,111323.85080000,172663251.49579100,202241,53037.58430000,82263585.43076100,0,1674172800000,1674215999999
2023-01-19 13:00:00,2023-01-20 00:59:59.999,1519.60000000,1564.43000000,1513.33000000,1551.09000000,204687.72930000,314799512.34964000,291345,105187.98700000,161797161.75894100,0,1674129600000,1674172799999
2023-01-19 01:00:00,2023-01-19 12:59:59.999,1511.44000000,1532.50000000,1509.15000000,1519.61000000,103991.73520000,158421298.58529000,185858,52672.34940000,80241581.19236400,0,1674086400000,1674129599999
2023-01-18 13:00:00,2023-01-19 00:59:59.999,1575.90000000,1610.00000000,1501.39000000,1511.43000000,581630.14670000,902282150.65607500,670518,289933.52740000,449828940.64913500,0,1674043200000,1674086399999
2023-01-18 01:00:00,2023-01-18 12:59:59.999,1565.56000000,1592.01000000,1562.93000000,1575.90000000,170904.73900000,269961017.07378800,243069,89515.81910000,141411969.71534700,0,1674000000000,1674043199999
2023-01-17 13:00:00,2023-01-18 00:59:59.999,1569.08000000,1609.00000000,1560.97000000,1565.57000000,322606.50040000,509552226.40414800,404925,163987.73240000,259023831.14565800,0,1673956800000,1673999999999
2023-01-17 01:00:00,2023-01-17 12:59:59.999,1576.94000000,1582.60000000,1541.15000000,1569.07000000,184165.22150000,288000393.78318900,298400,89812.72940000,140488407.55606300,0,1673913600000,1673956799999
2023-01-16 13:00:00,2023-01-17 00:59:59.999,1542.31000000,1604.50000000,1521.31000000,1576.94000000,284651.32640000,445716686.02028800,404308,145179.72660000,227427980.17166900,0,1673870400000,1673913599999
2023-01-16 01:00:00,2023-01-16 12:59:59.999,1552.52000000,1584.58000000,1523.20000000,1542.32000000,289971.56890000,452237066.90969600,398135,138173.71000000,215530625.85681000,0,1673827200000,1673870399999
2023-01-15 13:00:00,2023-01-16 00:59:59.999,1533.36000000,1566.66000000,1528.93000000,1552.52000000,218626.77090000,338157457.21414600,320780,111165.30330000,171948978.50953900,0,1673784000000,1673827199999
2023-01-15 01:00:00,2023-01-15 12:59:59.999,1549.91000000,1552.22000000,1516.03000000,1533.35000000,169205.94290000,258469295.08369700,269400,81334.38560000,124229098.64046200,0,1673740800000,1673783999999
2023-01-14 13:00:00,2023-01-15 00:59:59.999,1530.08000000,1559.91000000,1507.15000000,1549.90000000,277525.83820000,425233772.93903200,399054,139365.69560000,213583668.95782600,0,1673697600000,1673740799999
2023-01-14 01:00:00,2023-01-14 12:59:59.999,1451.21000000,1599.98000000,1449.14000000,1530.09000000,663165.93920000,1019050045.25013900,788745,343476.52630000,527594509.61939700,0,1673654400000,1673697599999
2023-01-13 13:00:00,2023-01-14 00:59:59.999,1409.71000000,1464.00000000,1401.61000000,1451.20000000,317122.83060000,452948694.57590100,411980,165466.52700000,236288564.09755700,0,1673611200000,1673654399999
2023-01-13 01:00:00,2023-01-13 12:59:59.999,1415.91000000,1419.50000000,1401.03000000,1409.71000000,182255.03430000,257014596.96572800,258555,93976.72780000,132533410.04503000,0,1673568000000,1673611199999
2023-01-12 13:00:00,2023-01-13 00:59:59.999,1397.78000000,1438.00000000,1361.92000000,1415.92000000,528600.66480000,742778602.74926500,547884,267814.17290000,376492938.44118800,0,1673524800000,1673567999999
2023-01-12 01:00:00,2023-01-12 12:59:59.999,1389.40000000,1418.77000000,1386.00000000,1397.78000000,349111.78440000,488882245.11898400,325656,171105.21540000,239596501.25936600,0,1673481600000,1673524799999
2023-01-11 13:00:00,2023-01-12 00:59:59.999,1336.44000000,1398.00000000,1321.04000000,1389.39000000,329383.88270000,444274586.80068100,349231,165324.21360000,223011101.32560300,0,1673438400000,1673481599999
2023-01-11 01:00:00,2023-01-11 12:59:59.999,1335.63000000,1341.50000000,1327.19000000,1336.45000000,143082.07290000,190844359.62884000,185514,70270.01010000,93740790.77573800,0,1673395200000,1673438399999
2023-01-10 13:00:00,2023-01-11 00:59:59.999,1329.32000000,1347.69000000,1323.07000000,1335.62000000,249697.62380000,333303062.56738000,256804,120590.81980000,160961403.78322200,0,1673352000000,1673395199999
2023-01-10 01:00:00,2023-01-10 12:59:59.999,1320.40000000,1334.73000000,1316.80000000,1329.32000000,209962.60690000,278377528.17395200,210615,103173.07280000,136801447.82850200,0,1673308800000,1673351999999
2023-01-09 13:00:00,2023-01-10 00:59:59.999,1318.28000000,1344.91000000,1315.08000000,1320.39000000,275001.55380000,365610166.19598000,326444,129735.18840000,172518113.55065100,0,1673265600000,1673308799999
2023-01-09 01:00:00,2023-01-09 12:59:59.999,1290.15000000,1327.50000000,1285.44000000,1318.27000000,306726.14300000,401029919.73441700,341115,160529.10920000,209875876.52030600,0,1673222400000,1673265599999
2023-01-08 13:00:00,2023-01-09 00:59:59.999,1261.68000000,1296.00000000,1261.27000000,1290.16000000,153281.43590000,195200965.71911700,218690,85577.16700000,109013801.91378400,0,1673179200000,1673222399999
2023-01-08 01:00:00,2023-01-08 12:59:59.999,1264.06000000,1266.22000000,1257.77000000,1261.67000000,60355.34890000,76172411.81094100,122808,27924.36600000,35243042.83278500,0,1673136000000,1673179199999
2023-01-07 13:00:00,2023-01-08 00:59:59.999,1263.79000000,1266.61000000,1261.30000000,1264.07000000,68558.59530000,86638472.33956100,125463,34986.20350000,44215109.43670300,0,1673092800000,1673135999999
2023-01-07 01:00:00,2023-01-07 12:59:59.999,1269.13000000,1271.09000000,1262.24000000,1263.79000000,60915.69310000,77122077.67209500,117331,29471.67140000,37315322.56912000,0,1673049600000,1673092799999
2023-01-06 13:00:00,2023-01-07 00:59:59.999,1243.40000000,1276.70000000,1236.00000000,1269.14000000,226662.75950000,285196671.79466300,277275,117066.39340000,147300640.63908200,0,1673006400000,1673049599999
2023-01-06 01:00:00,2023-01-06 12:59:59.999,1251.25000000,1257.98000000,1237.98000000,1243.40000000,115681.44280000,144451675.31794000,167565,55211.09880000,68952236.28375400,0,1672963200000,1673006399999
2023-01-05 13:00:00,2023-01-06 00:59:59.999,1255.90000000,1256.01000000,1242.81000000,1251.24000000,137620.52210000,172040753.94957800,175576,69142.95880000,86450462.81093600,0,1672920000000,1672963199999
2023-01-05 01:00:00,2023-01-05 12:59:59.999,1256.91000000,1259.95000000,1245.30000000,1255.91000000,135184.80790000,169339065.32853200,163869,68253.60410000,85517826.01650400,0,1672876800000,1672919999999
2023-01-04 13:00:00,2023-01-05 00:59:59.999,1251.59000000,1272.60000000,1241.89000000,1256.90000000,202602.87810000,254391048.88750100,254995,104633.05180000,131406455.10242700,0,1672833600000,1672876799999
2023-01-04 01:00:00,2023-01-04 12:59:59.999,1214.56000000,1264.00000000,1212.71000000,1251.58000000,255196.78670000,317414712.27055400,271425,132225.29090000,164351699.51873700,0,1672790400000,1672833599999
2023-01-03 13:00:00,2023-01-04 00:59:59.999,1214.98000000,1219.24000000,1204.93000000,1214.55000000,129362.90360000,156742195.05346000,170249,60927.50360000,73843128.21626100,0,1672747200000,1672790399999
2023-01-03 01:00:00,2023-01-03 12:59:59.999,1213.99000000,1219.89000000,1211.50000000,1214.98000000,76156.59080000,92583148.19878500,126460,36945.84790000,44917444.79454800,0,1672704000000,1672747199999
2023-01-02 13:00:00,2023-01-03 00:59:59.999,1217.35000000,1223.85000000,1211.22000000,1214.00000000,88346.94370000,107541075.58816500,138234,42701.00890000,51983515.78606300,0,1672660800000,1672703999999
2023-01-02 01:00:00,2023-01-02 12:59:59.999,1200.33000000,1224.29000000,1193.00000000,1217.35000000,164447.19630000,199116361.93931400,191766,80768.93450000,97753659.82453200,0,1672617600000,1672660799999
2023-01-01 13:00:00,2023-01-02 00:59:59.999,1196.35000000,1204.67000000,1193.54000000,1200.34000000,68066.36380000,81659894.37180100,119009,35866.79710000,43028992.34696100,0,1672574400000,1672617599999
2023-01-01 01:00:00,2023-01-01 12:59:59.999,1196.13000000,1197.41000000,1190.57000000,1196.34000000,49695.70470000,59355102.28390700,114142,24188.70360000,28889688.08184400,0,1672531200000,1672574399999
2022-12-31 13:00:00,2023-01-01 00:59:59.999,1197.20000000,1208.46000000,1193.08000000,1196.13000000,86357.33840000,103722509.84751800,141380,43511.52290000,52260105.87575000,0,1672488000000,1672531199999
2022-12-31 01:00:00,2022-12-31 12:59:59.999,1199.98000000,1200.49000000,1191.66000000,1197.20000000,53021.94270000,63439210.93335200,120189,26716.01360000,31966102.42724400,0,1672444800000,1672487999999
2022-12-30 13:00:00,2022-12-31 00:59:59.999,1190.69000000,1201.63000000,1181.08000000,1199.99000000,136032.35700000,162426732.72905000,186765,69580.97490000,83081967.47516300,0,1672401600000,1672444799999
2022-12-30 01:00:00,2022-12-30 12:59:59.999,1200.48000000,1202.15000000,1184.59000000,1190.70000000,129981.85450000,155098091.84873700,177618,60999.96400000,72784729.91240900,0,1672358400000,1672401599999
2022-12-29 13:00:00,2022-12-30 00:59:59.999,1198.84000000,1206.57000000,1191.48000000,1200.49000000,132427.66430000,158878455.66746400,201726,63729.29990000,76459479.92575500,0,1672315200000,1672358399999
2022-12-29 01:00:00,2022-12-29 12:59:59.999,1190.15000000,1202.99000000,1186.77000000,1198.84000000,116702.82260000,139366651.54551600,175475,59651.61030000,71232841.98154500,0,1672272000000,1672315199999
2022-12-28 13:00:00,2022-12-29 00:59:59.999,1196.31000000,1208.15000000,1181.06000000,1190.15000000,212547.93270000,253846537.06247900,253763,105415.51600000,125911880.61324000,0,1672228800000,1672271999999
2022-12-28 01:00:00,2022-12-28 12:59:59.999,1211.55000000,1215.78000000,1186.69000000,1196.30000000,155280.95870000,186029369.92971600,221029,72939.14400000,87357764.41216200,0,1672185600000,1672228799999
2022-12-27 13:00:00,2022-12-28 00:59:59.999,1219.38000000,1219.44000000,1200.58000000,1211.55000000,153941.72280000,186419517.23308700,197707,74817.49930000,90596235.66454600,0,1672142400000,1672185599999
2022-12-27 01:00:00,2022-12-27 12:59:59.999,1228.12000000,1233.73000000,1215.00000000,1219.38000000,108495.91700000,132680622.30962200,174483,54400.78460000,66536335.57442600,0,1672099200000,1672142399999
2022-12-26 13:00:00,2022-12-27 00:59:59.999,1220.42000000,1231.09000000,1211.67000000,1228.11000000,92837.91650000,113097780.44264400,154300,46500.89970000,56659354.60675900,0,1672056000000,1672099199999
2022-12-26 01:00:00,2022-12-26 12:59:59.999,1218.52000000,1224.20000000,1216.81000000,1220.42000000,69885.16920000,85291700.73725100,154220,33148.49180000,40455595.95531500,0,1672012800000,1672055999999
2022-12-25 13:00:00,2022-12-26 00:59:59.999,1217.55000000,1225.00000000,1193.18000000,1218.51000000,182475.34010000,220849212.20971900,245350,91552.36970000,110800587.57900400,0,1671969600000,1672012799999
2022-12-25 01:00:00,2022-12-25 12:59:59.999,1220.42000000,1224.31000000,1215.69000000,1217.54000000,49176.72110000,59984142.50173000,134072,23650.98590000,28849078.87409200,0,1671926400000,1671969599999
2022-12-24 13:00:00,2022-12-25 00:59:59.999,1219.54000000,1227.99000000,1217.63000000,1220.41000000,63763.99290000,77843391.63222400,140020,31077.94300000,37938097.95422100,0,1671883200000,1671926399999
2022-12-24 01:00:00,2022-12-24 12:59:59.999,1219.98000000,1221.20000000,1214.69000000,1219.54000000,59937.53720000,73020947.04125500,156973,30699.53540000,37401005.86995100,0,1671840000000,1671883199999
2022-12-23 13:00:00,2022-12-24 00:59:59.999,1222.99000000,1231.99000000,1210.00000000,1219.99000000,163008.59060000,198949126.77117900,228279,79892.96000000,97510279.37494100,0,1671796800000,1671839999999
2022-12-23 01:00:00,2022-12-23 12:59:59.999,1217.72000000,1229.35000000,1214.74000000,1223.00000000,115595.69760000,141197481.90633100,211131,59850.65830000,73114122.52766700,0,1671753600000,1671796799999
2022-12-22 13:00:00,2022-12-23 00:59:59.999,1217.49000000,1237.99000000,1182.54000000,1217.71000000,241318.82160000,290560409.46835200,296072,122350.53980000,147324778.54441000,0,1671710400000,1671753599999
2022-12-22 01:00:00,2022-12-22 12:59:59.999,1213.78000000,1221.63000000,1209.52000000,1217.49000000,95442.83820000,115959687.29835700,192686,48667.26910000,59134153.67911400,0,1671667200000,1671710399999
2022-12-21 13:00:00,2022-12-22 00:59:59.999,1216.62000000,1223.39000000,1205.16000000,1213.78000000,121274.21250000,147030267.77293600,196649,58729.58110000,71210042.03990600,0,1671624000000,1671667199999
2022-12-21 01:00:00,2022-12-21 12:59:59.999,1216.95000000,1219.17000000,1203.02000000,1216.61000000,124449.62520000,150746351.35340700,217282,65824.10260000,79724424.60596000,0,1671580800000,1671623999999
2022-12-20 13:00:00,2022-12-21 00:59:59.999,1212.31000000,1230.47000000,1198.20000000,1216.94000000,211145.60110000,256590380.30754500,308758,106856.60160000,129874693.35196300,0,1671537600000,1671580799999
2022-12-20 01:00:00,2022-12-20 12:59:59.999,1167.82000000,1219.08000000,1163.12000000,1212.31000000,254038.59320000,304488766.37248000,315444,135285.92820000,162156582.03647800,0,1671494400000,1671537599999
2022-12-19 13:00:00,2022-12-20 00:59:59.999,1183.27000000,1189.54000000,1150.51000000,1167.82000000,185355.98790000,217376824.47127000,261565,85556.41040000,100323316.98185100,0,1671451200000,1671494399999
2022-12-19 01:00:00,2022-12-19 12:59:59.999,1183.06000000,1195.00000000,1174.00000000,1183.28000000,111476.73490000,131936165.90314400,182191,55875.76360000,66145848.04040400,0,1671408000000,1671451199999
2022-12-18 13:00:00,2022-12-19 00:59:59.999,1182.27000000,1194.50000000,1173.39000000,1183.06000000,124363.33790000,147025402.34863600,200112,58684.64170000,69396386.44103500,0,1671364800000,1671407999999
2022-12-18 01:00:00,2022-12-18 12:59:59.999,1187.16000000,1199.54000000,1170.32000000,1182.28000000,127896.80610000,151583025.00415100,185093,65324.04540000,77450915.26265300,0,1671321600000,1671364799999
2022-12-17 13:00:00,2022-12-18 00:59:59.999,1180.05000000,1190.03000000,1171.36000000,1187.16000000,116500.57860000,137388818.12219200,171254,57743.96260000,68105053.46154900,0,1671278400000,1671321599999
2022-12-17 01:00:00,2022-12-17 12:59:59.999,1166.82000000,1188.62000000,1161.92000000,1180.05000000,212381.04950000,249757176.23078200,272055,105887.66970000,124528797.39293300,0,1671235200000,1671278399999
2022-12-16 13:00:00,2022-12-17 00:59:59.999,1212.84000000,1218.23000000,1155.32000000,1166.83000000,465375.94630000,554849276.46667000,500534,227394.74100000,270789463.62516400,0,1671192000000,1671235199999
2022-12-16 01:00:00,2022-12-16 12:59:59.999,1266.53000000,1280.06000000,1205.50000000,1212.83000000,286046.33160000,352984419.82134300,382537,135888.82200000,167685176.79180900,0,1671148800000,1671191999999
2022-12-15 13:00:00,2022-12-16 00:59:59.999,1291.28000000,1291.28000000,1259.27000000,1266.54000000,224970.78190000,286103211.58112200,233420,102184.17630000,129935332.17222600,0,1671105600000,1671148799999
2022-12-15 01:00:00,2022-12-15 12:59:59.999,1307.45000000,1311.14000000,1281.12000000,1291.27000000,165080.46280000,213130508.40455700,211742,79867.17820000,103112607.04622300,0,1671062400000,1671105599999
2022-12-14 13:00:00,2022-12-15 00:59:59.999,1326.50000000,1352.72000000,1301.00000000,1307.44000000,427590.84240000,567013240.17268300,382993,211626.33360000,280691327.48488000,0,1671019200000,1671062399999
2022-12-14 01:00:00,2022-12-14 12:59:59.999,1320.69000000,1329.00000000,1315.72000000,1326.49000000,126874.72930000,167765300.82131300,165813,62552.04530000,82714289.37335100,0,1670976000000,1671019199999
2022-12-13 13:00:00,2022-12-14 00:59:59.999,1286.92000000,1349.00000000,1286.53000000,1320.69000000,414815.07760000,547995206.06169900,491385,202693.51510000,267693205.17395300,0,1670932800000,1670975999999
2022-12-13 01:00:00,2022-12-13 12:59:59.999,1275.41000000,1290.00000000,1255.10000000,1286.93000000,244578.80490000,311600089.31719600,322406,130168.15760000,165847555.41951200,0,1670889600000,1670932799999
2022-12-12 13:00:00,2022-12-13 00:59:59.999,1254.40000000,1278.90000000,1243.58000000,1275.40000000,177400.49590000,223434860.67815500,247322,95421.36320000,120245857.11979900,0,1670846400000,1670889599999
2022-12-12 01:00:00,2022-12-12 12:59:59.999,1263.00000000,1263.01000000,1240.03000000,1254.40000000,186350.05220000,232912897.59968800,242565,90634.04240000,113280756.47860200,0,1670803200000,1670846399999
2022-12-11 13:00:00,2022-12-12 00:59:59.999,1273.44000000,1284.75000000,1255.85000000,1263.01000000,118360.55520000,150363075.42313000,187716,55483.69210000,70504956.32735900,0,1670760000000,1670803199999
2022-12-11 01:00:00,2022-12-11 12:59:59.999,1266.35000000,1278.13000000,1265.40000000,1273.45000000,62134.34680000,79080229.30990100,126815,32430.01900000,41271955.02126400,0,1670716800000,1670759999999
2022-12-10 13:00:00,2022-12-11 00:59:59.999,1266.19000000,1283.61000000,1261.95000000,1266.35000000,112376.22770000,142908443.91296000,183106,59852.76070000,76125523.93869300,0,1670673600000,1670716799999
2022-12-10 01:00:00,2022-12-10 12:59:59.999,1263.11000000,1268.60000000,1259.60000000,1266.18000000,69902.41190000,88393489.67723100,139347,33144.59650000,41916339.84464100,0,1670630400000,1670673599999
2022-12-09 13:00:00,2022-12-10 00:59:59.999,1287.84000000,1296.64000000,1250.00000000,1263.10000000,218891.31180000,278647526.10824600,291359,107958.51850000,137483939.19283900,0,1670587200000,1670630399999
2022-12-09 01:00:00,2022-12-09 12:59:59.999,1280.18000000,1292.95000000,1273.13000000,1287.83000000,187116.69140000,240157420.66322300,248719,95841.74330000,122973363.09605900,0,1670544000000,1670587199999
2022-12-08 13:00:00,2022-12-09 00:59:59.999,1240.40000000,1292.58000000,1235.97000000,1280.18000000,256270.15620000,324491713.78787400,359658,131005.47520000,165906682.00062700,0,1670500800000,1670543999999
2022-12-08 01:00:00,2022-12-08 12:59:59.999,1231.18000000,1245.41000000,1222.01000000,1240.40000000,150383.38850000,185284599.63596500,200226,74491.96550000,91803105.50393400,0,1670457600000,1670500799999
2022-12-07 13:00:00,2022-12-08 00:59:59.999,1224.96000000,1239.94000000,1219.21000000,1231.18000000,166432.26660000,204701486.43565800,218471,84191.81510000,103542462.83784100,0,1670414400000,1670457599999
2022-12-07 01:00:00,2022-12-07 12:59:59.999,1271.31000000,1278.69000000,1218.01000000,1224.97000000,232127.25000000,288004894.09107600,311827,115141.90110000,142914424.62140100,0,1670371200000,1670414399999
2022-12-06 13:00:00,2022-12-07 00:59:59.999,1256.09000000,1274.76000000,1241.56000000,1271.32000000,168980.32970000,212072868.49841900,256748,87973.14000000,110423667.61831400,0,1670328000000,1670371199999
2022-12-06 01:00:00,2022-12-06 12:59:59.999,1259.41000000,1270.08000000,1242.00000000,1256.08000000,132651.50930000,167022237.85688600,214349,61031.39140000,76867313.15762700,0,1670284800000,1670327999999
2022-12-05 13:00:00,2022-12-06 00:59:59.999,1295.13000000,1295.13000000,1246.61000000,1259.41000000,200468.21550000,254027871.56261800,335629,94923.58320000,120288908.28500800,0,1670241600000,1670284799999
2022-12-05 01:00:00,2022-12-05 12:59:59.999,1279.40000000,1305.11000000,1276.68000000,1295.13000000,191160.30110000,247532414.13689100,277285,93709.82120000,121348966.64922500,0,1670198400000,1670241599999
2022-12-04 13:00:00,2022-12-05 00:59:59.999,1254.94000000,1287.19000000,1249.65000000,1279.41000000,172066.80130000,218251987.70524100,250268,88036.37120000,111695042.75822300,0,1670155200000,1670198399999
2022-12-04 01:00:00,2022-12-04 12:59:59.999,1240.50000000,1267.35000000,1240.10000000,1254.94000000,152062.74530000,191152665.34323400,248053,72474.34930000,91111299.71671000,0,1670112000000,1670155199999
2022-12-03 13:00:00,2022-12-04 00:59:59.999,1269.40000000,1275.20000000,1236.26000000,1240.51000000,146785.15350000,184715102.87486000,263310,64998.58410000,81799034.34467500,0,1670068800000,1670111999999
